"Any";"Trimestre";"Nom_Districte";"Nom_Barri";"Preu";"Compravendes";"compra_venta";"lloguers"
2014;1;"Nou Barris";"Vilapicina i la Torre Llobeta";8,85;"Habitatge nou lliure";0;125
2014;1;"Nou Barris";"Vilapicina i la Torre Llobeta";8,85;"Habitatge nou protegit";0;125
2014;1;"Nou Barris";"Vilapicina i la Torre Llobeta";8,85;"Habitatge usat";14;125
2014;1;"Nou Barris";"Vilapicina i la Torre Llobeta";555,89;"Habitatge nou lliure";0;125
2014;1;"Nou Barris";"Vilapicina i la Torre Llobeta";555,89;"Habitatge nou protegit";0;125
2014;1;"Nou Barris";"Vilapicina i la Torre Llobeta";555,89;"Habitatge usat";14;125
2014;1;"Nou Barris";"Porta";523,29;"Habitatge usat";39;120
2014;1;"Nou Barris";"Porta";523,29;"Habitatge nou protegit";0;120
2014;1;"Nou Barris";"Porta";523,29;"Habitatge nou lliure";0;120
2014;1;"Nou Barris";"Porta";8,58;"Habitatge usat";39;120
2014;1;"Nou Barris";"Porta";8,58;"Habitatge nou protegit";0;120
2014;1;"Nou Barris";"Porta";8,58;"Habitatge nou lliure";0;120
2014;1;"Nou Barris";"el Turó de la Peira";475,06;"Habitatge nou lliure";0;69
2014;1;"Nou Barris";"el Turó de la Peira";475,06;"Habitatge nou protegit";0;69
2014;1;"Nou Barris";"el Turó de la Peira";475,06;"Habitatge usat";8;69
2014;1;"Nou Barris";"el Turó de la Peira";7,59;"Habitatge nou lliure";0;69
2014;1;"Nou Barris";"el Turó de la Peira";7,59;"Habitatge nou protegit";0;69
2014;1;"Nou Barris";"el Turó de la Peira";7,59;"Habitatge usat";8;69
2014;1;"Nou Barris";"Can Peguera";6,03;"Habitatge nou protegit";0;15
2014;1;"Nou Barris";"Can Peguera";6,03;"Habitatge usat";0;15
2014;1;"Nou Barris";"Can Peguera";6,03;"Habitatge nou lliure";0;15
2014;1;"Nou Barris";"Can Peguera";241,99;"Habitatge nou protegit";0;15
2014;1;"Nou Barris";"Can Peguera";241,99;"Habitatge usat";0;15
2014;1;"Nou Barris";"Can Peguera";241,99;"Habitatge nou lliure";0;15
2014;1;"Nou Barris";"la Guineueta";8,11;"Habitatge usat";13;53
2014;1;"Nou Barris";"la Guineueta";8,11;"Habitatge nou protegit";0;53
2014;1;"Nou Barris";"la Guineueta";8,11;"Habitatge nou lliure";0;53
2014;1;"Nou Barris";"la Guineueta";613,58;"Habitatge usat";13;53
2014;1;"Nou Barris";"la Guineueta";613,58;"Habitatge nou protegit";0;53
2014;1;"Nou Barris";"la Guineueta";613,58;"Habitatge nou lliure";0;53
2014;1;"Nou Barris";"Canyelles";563,33;"Habitatge nou lliure";0;6
2014;1;"Nou Barris";"Canyelles";563,33;"Habitatge usat";9;6
2014;1;"Nou Barris";"Canyelles";563,33;"Habitatge nou protegit";0;6
2014;1;"Nou Barris";"Canyelles";7,35;"Habitatge nou lliure";0;6
2014;1;"Nou Barris";"Canyelles";7,35;"Habitatge usat";9;6
2014;1;"Nou Barris";"Canyelles";7,35;"Habitatge nou protegit";0;6
2014;1;"Nou Barris";"les Roquetes";461,28;"Habitatge nou protegit";0;61
2014;1;"Nou Barris";"les Roquetes";461,28;"Habitatge nou lliure";0;61
2014;1;"Nou Barris";"les Roquetes";461,28;"Habitatge usat";14;61
2014;1;"Nou Barris";"les Roquetes";8,53;"Habitatge nou protegit";0;61
2014;1;"Nou Barris";"les Roquetes";8,53;"Habitatge nou lliure";0;61
2014;1;"Nou Barris";"les Roquetes";8,53;"Habitatge usat";14;61
2014;1;"Nou Barris";"Verdun";9,03;"Habitatge nou lliure";0;47
2014;1;"Nou Barris";"Verdun";9,03;"Habitatge nou protegit";0;47
2014;1;"Nou Barris";"Verdun";9,03;"Habitatge usat";30;47
2014;1;"Nou Barris";"Verdun";503,47;"Habitatge nou lliure";0;47
2014;1;"Nou Barris";"Verdun";503,47;"Habitatge nou protegit";0;47
2014;1;"Nou Barris";"Verdun";503,47;"Habitatge usat";30;47
2014;1;"Nou Barris";"la Prosperitat";521,81;"Habitatge nou protegit";0;114
2014;1;"Nou Barris";"la Prosperitat";521,81;"Habitatge usat";27;114
2014;1;"Nou Barris";"la Prosperitat";521,81;"Habitatge nou lliure";0;114
2014;1;"Nou Barris";"la Prosperitat";9,03;"Habitatge nou protegit";0;114
2014;1;"Nou Barris";"la Prosperitat";9,03;"Habitatge usat";27;114
2014;1;"Nou Barris";"la Prosperitat";9,03;"Habitatge nou lliure";0;114
2014;1;"Nou Barris";"la Trinitat Nova";442,94;"Habitatge nou protegit";0;34
2014;1;"Nou Barris";"la Trinitat Nova";442,94;"Habitatge usat";7;34
2014;1;"Nou Barris";"la Trinitat Nova";442,94;"Habitatge nou lliure";0;34
2014;1;"Nou Barris";"la Trinitat Nova";8,96;"Habitatge nou protegit";0;34
2014;1;"Nou Barris";"la Trinitat Nova";8,96;"Habitatge usat";7;34
2014;1;"Nou Barris";"la Trinitat Nova";8,96;"Habitatge nou lliure";0;34
2014;1;"Nou Barris";"Ciutat Meridiana";6,23;"Habitatge usat";4;40
2014;1;"Nou Barris";"Ciutat Meridiana";6,23;"Habitatge nou protegit";0;40
2014;1;"Nou Barris";"Ciutat Meridiana";6,23;"Habitatge nou lliure";0;40
2014;1;"Nou Barris";"Ciutat Meridiana";359,27;"Habitatge usat";4;40
2014;1;"Nou Barris";"Ciutat Meridiana";359,27;"Habitatge nou protegit";0;40
2014;1;"Nou Barris";"Ciutat Meridiana";359,27;"Habitatge nou lliure";0;40
2014;1;"Sant Andreu";"la Trinitat Vella";461,1;"Habitatge nou protegit";0;41
2014;1;"Sant Andreu";"la Trinitat Vella";461,1;"Habitatge usat";38;41
2014;1;"Sant Andreu";"la Trinitat Vella";461,1;"Habitatge nou lliure";1;41
2014;1;"Sant Andreu";"la Trinitat Vella";8,28;"Habitatge nou protegit";0;41
2014;1;"Sant Andreu";"la Trinitat Vella";8,28;"Habitatge usat";38;41
2014;1;"Sant Andreu";"la Trinitat Vella";8,28;"Habitatge nou lliure";1;41
2014;1;"Sant Andreu";"el Bon Pastor";488,14;"Habitatge nou protegit";0;38
2014;1;"Sant Andreu";"el Bon Pastor";488,14;"Habitatge usat";10;38
2014;1;"Sant Andreu";"el Bon Pastor";488,14;"Habitatge nou lliure";0;38
2014;1;"Sant Andreu";"el Bon Pastor";8,09;"Habitatge nou protegit";0;38
2014;1;"Sant Andreu";"el Bon Pastor";8,09;"Habitatge usat";10;38
2014;1;"Sant Andreu";"el Bon Pastor";8,09;"Habitatge nou lliure";0;38
2014;1;"Sant Andreu";"Sant Andreu";581,16;"Habitatge usat";61;267
2014;1;"Sant Andreu";"Sant Andreu";581,16;"Habitatge nou protegit";0;267
2014;1;"Sant Andreu";"Sant Andreu";581,16;"Habitatge nou lliure";0;267
2014;1;"Sant Andreu";"Sant Andreu";9,39;"Habitatge usat";61;267
2014;1;"Sant Andreu";"Sant Andreu";9,39;"Habitatge nou protegit";0;267
2014;1;"Sant Andreu";"Sant Andreu";9,39;"Habitatge nou lliure";0;267
2014;1;"Sant Andreu";"la Sagrera";626,26;"Habitatge nou protegit";0;154
2014;1;"Sant Andreu";"la Sagrera";626,26;"Habitatge nou lliure";0;154
2014;1;"Sant Andreu";"la Sagrera";626,26;"Habitatge usat";72;154
2014;1;"Sant Andreu";"la Sagrera";9,28;"Habitatge nou protegit";0;154
2014;1;"Sant Andreu";"la Sagrera";9,28;"Habitatge nou lliure";0;154
2014;1;"Sant Andreu";"la Sagrera";9,28;"Habitatge usat";72;154
2014;1;"Sant Andreu";"el Congrés i els Indians";563,42;"Habitatge usat";55;71
2014;1;"Sant Andreu";"el Congrés i els Indians";563,42;"Habitatge nou lliure";0;71
2014;1;"Sant Andreu";"el Congrés i els Indians";563,42;"Habitatge nou protegit";0;71
2014;1;"Sant Andreu";"el Congrés i els Indians";9,21;"Habitatge usat";55;71
2014;1;"Sant Andreu";"el Congrés i els Indians";9,21;"Habitatge nou lliure";0;71
2014;1;"Sant Andreu";"el Congrés i els Indians";9,21;"Habitatge nou protegit";0;71
2014;1;"Sant Andreu";"Navas";613,47;"Habitatge usat";22;101
2014;1;"Sant Andreu";"Navas";613,47;"Habitatge nou protegit";0;101
2014;1;"Sant Andreu";"Navas";613,47;"Habitatge nou lliure";2;101
2014;1;"Sant Andreu";"Navas";9,2;"Habitatge usat";22;101
2014;1;"Sant Andreu";"Navas";9,2;"Habitatge nou protegit";0;101
2014;1;"Sant Andreu";"Navas";9,2;"Habitatge nou lliure";2;101
2014;2;"Ciutat Vella";"el Raval";550,63;"Habitatge nou protegit";0;409
2014;2;"Ciutat Vella";"el Raval";550,63;"Habitatge usat";87;409
2014;2;"Ciutat Vella";"el Raval";550,63;"Habitatge nou lliure";3;409
2014;2;"Ciutat Vella";"el Raval";10,52;"Habitatge nou protegit";0;409
2014;2;"Ciutat Vella";"el Raval";10,52;"Habitatge usat";87;409
2014;2;"Ciutat Vella";"el Raval";10,52;"Habitatge nou lliure";3;409
2014;2;"Ciutat Vella";"el Barri Gòtic";728,79;"Habitatge nou protegit";0;169
2014;2;"Ciutat Vella";"el Barri Gòtic";728,79;"Habitatge usat";84;169
2014;2;"Ciutat Vella";"el Barri Gòtic";728,79;"Habitatge nou lliure";11;169
2014;2;"Ciutat Vella";"el Barri Gòtic";10,18;"Habitatge nou protegit";0;169
2014;2;"Ciutat Vella";"el Barri Gòtic";10,18;"Habitatge usat";84;169
2014;2;"Ciutat Vella";"el Barri Gòtic";10,18;"Habitatge nou lliure";11;169
2014;2;"Ciutat Vella";"la Barceloneta";541,93;"Habitatge nou protegit";0;164
2014;2;"Ciutat Vella";"la Barceloneta";541,93;"Habitatge usat";25;164
2014;2;"Ciutat Vella";"la Barceloneta";541,93;"Habitatge nou lliure";12;164
2014;2;"Ciutat Vella";"la Barceloneta";14,53;"Habitatge nou protegit";0;164
2014;2;"Ciutat Vella";"la Barceloneta";14,53;"Habitatge usat";25;164
2014;2;"Ciutat Vella";"la Barceloneta";14,53;"Habitatge nou lliure";12;164
2014;2;"Ciutat Vella";"Sant Pere, Santa Caterina i la Ribera";11,23;"Habitatge usat";55;264
2014;2;"Ciutat Vella";"Sant Pere, Santa Caterina i la Ribera";11,23;"Habitatge nou lliure";12;264
2014;2;"Ciutat Vella";"Sant Pere, Santa Caterina i la Ribera";11,23;"Habitatge nou protegit";0;264
2014;2;"Ciutat Vella";"Sant Pere, Santa Caterina i la Ribera";676,98;"Habitatge usat";55;264
2014;2;"Ciutat Vella";"Sant Pere, Santa Caterina i la Ribera";676,98;"Habitatge nou lliure";12;264
2014;2;"Ciutat Vella";"Sant Pere, Santa Caterina i la Ribera";676,98;"Habitatge nou protegit";0;264
2014;2;"Sant Martí";"el Camp de l'Arpa del Clot";9,61;"Habitatge usat";83;267
2014;2;"Sant Martí";"el Camp de l'Arpa del Clot";9,61;"Habitatge nou protegit";0;267
2014;2;"Sant Martí";"el Camp de l'Arpa del Clot";9,61;"Habitatge nou lliure";0;267
2014;2;"Sant Martí";"el Camp de l'Arpa del Clot";592,63;"Habitatge usat";83;267
2014;2;"Sant Martí";"el Camp de l'Arpa del Clot";592,63;"Habitatge nou protegit";0;267
2014;2;"Sant Martí";"el Camp de l'Arpa del Clot";592,63;"Habitatge nou lliure";0;267
2014;2;"Sant Martí";"el Clot";10,11;"Habitatge nou lliure";10;132
2014;2;"Sant Martí";"el Clot";10,11;"Habitatge nou protegit";0;132
2014;2;"Sant Martí";"el Clot";10,11;"Habitatge usat";83;132
2014;2;"Sant Martí";"el Clot";641,11;"Habitatge nou lliure";10;132
2014;2;"Sant Martí";"el Clot";641,11;"Habitatge nou protegit";0;132
2014;2;"Sant Martí";"el Clot";641,11;"Habitatge usat";83;132
2014;2;"Sant Martí";"el Parc i la Llacuna del Poblenou";10,31;"Habitatge usat";3;81
2014;2;"Sant Martí";"el Parc i la Llacuna del Poblenou";10,31;"Habitatge nou protegit";0;81
2014;2;"Sant Martí";"el Parc i la Llacuna del Poblenou";10,31;"Habitatge nou lliure";4;81
2014;2;"Sant Martí";"el Parc i la Llacuna del Poblenou";678,23;"Habitatge usat";3;81
2014;2;"Sant Martí";"el Parc i la Llacuna del Poblenou";678,23;"Habitatge nou protegit";0;81
2014;2;"Sant Martí";"el Parc i la Llacuna del Poblenou";678,23;"Habitatge nou lliure";4;81
2014;2;"Sant Martí";"la Vila Olímpica del Poblenou";988,89;"Habitatge nou protegit";0;46
2014;2;"Sant Martí";"la Vila Olímpica del Poblenou";988,89;"Habitatge usat";1;46
2014;2;"Sant Martí";"la Vila Olímpica del Poblenou";988,89;"Habitatge nou lliure";1;46
2014;2;"Sant Martí";"la Vila Olímpica del Poblenou";14,44;"Habitatge nou protegit";0;46
2014;2;"Sant Martí";"la Vila Olímpica del Poblenou";14,44;"Habitatge usat";1;46
2014;2;"Sant Martí";"la Vila Olímpica del Poblenou";14,44;"Habitatge nou lliure";1;46
2014;2;"Sant Martí";"el Poblenou";10,36;"Habitatge usat";16;197
2014;2;"Sant Martí";"el Poblenou";10,36;"Habitatge nou lliure";7;197
2014;2;"Sant Martí";"el Poblenou";10,36;"Habitatge nou protegit";1;197
2014;2;"Sant Martí";"el Poblenou";644,01;"Habitatge usat";16;197
2014;2;"Sant Martí";"el Poblenou";644,01;"Habitatge nou lliure";7;197
2014;2;"Sant Martí";"el Poblenou";644,01;"Habitatge nou protegit";1;197
2014;2;"Sant Martí";"Diagonal Mar i el Front Marítim del Poblenou";10,7;"Habitatge nou protegit";1;47
2014;2;"Sant Martí";"Diagonal Mar i el Front Marítim del Poblenou";10,7;"Habitatge usat";19;47
2014;2;"Sant Martí";"Diagonal Mar i el Front Marítim del Poblenou";10,7;"Habitatge nou lliure";4;47
2014;2;"Sant Martí";"Diagonal Mar i el Front Marítim del Poblenou";817,93;"Habitatge nou protegit";1;47
2014;2;"Sant Martí";"Diagonal Mar i el Front Marítim del Poblenou";817,93;"Habitatge usat";19;47
2014;2;"Sant Martí";"Diagonal Mar i el Front Marítim del Poblenou";817,93;"Habitatge nou lliure";4;47
2014;2;"Sant Martí";"el Besòs i el Maresme";7,8;"Habitatge usat";258;86
2014;2;"Sant Martí";"el Besòs i el Maresme";7,8;"Habitatge nou lliure";21;86
2014;2;"Sant Martí";"el Besòs i el Maresme";7,8;"Habitatge nou protegit";11;86
2014;2;"Sant Martí";"el Besòs i el Maresme";480,69;"Habitatge usat";258;86
2014;2;"Sant Martí";"el Besòs i el Maresme";480,69;"Habitatge nou lliure";21;86
2014;2;"Sant Martí";"el Besòs i el Maresme";480,69;"Habitatge nou protegit";11;86
2014;2;"Sant Martí";"Provençals del Poblenou";643,46;"Habitatge nou protegit";0;79
2014;2;"Sant Martí";"Provençals del Poblenou";643,46;"Habitatge usat";1;79
2014;2;"Sant Martí";"Provençals del Poblenou";643,46;"Habitatge nou lliure";0;79
2014;2;"Sant Martí";"Provençals del Poblenou";10,01;"Habitatge nou protegit";0;79
2014;2;"Sant Martí";"Provençals del Poblenou";10,01;"Habitatge usat";1;79
2014;2;"Sant Martí";"Provençals del Poblenou";10,01;"Habitatge nou lliure";0;79
2014;2;"Sant Martí";"Sant Martí de Provençals";9,41;"Habitatge usat";27;94
2014;2;"Sant Martí";"Sant Martí de Provençals";9,41;"Habitatge nou protegit";2;94
2014;2;"Sant Martí";"Sant Martí de Provençals";9,41;"Habitatge nou lliure";3;94
2014;2;"Sant Martí";"Sant Martí de Provençals";641,75;"Habitatge usat";27;94
2014;2;"Sant Martí";"Sant Martí de Provençals";641,75;"Habitatge nou protegit";2;94
2014;2;"Sant Martí";"Sant Martí de Provençals";641,75;"Habitatge nou lliure";3;94
2014;2;"Sant Martí";"la Verneda i la Pau";8,26;"Habitatge nou protegit";0;90
2014;2;"Sant Martí";"la Verneda i la Pau";8,26;"Habitatge usat";40;90
2014;2;"Sant Martí";"la Verneda i la Pau";8,26;"Habitatge nou lliure";6;90
2014;2;"Sant Martí";"la Verneda i la Pau";569,14;"Habitatge nou protegit";0;90
2014;2;"Sant Martí";"la Verneda i la Pau";569,14;"Habitatge usat";40;90
2014;2;"Sant Martí";"la Verneda i la Pau";569,14;"Habitatge nou lliure";6;90
2014;2;"Eixample";"Sant Antoni";10,4;"Habitatge nou protegit";0;262
2014;2;"Eixample";"Sant Antoni";10,4;"Habitatge nou lliure";0;262
2014;2;"Eixample";"Sant Antoni";10,4;"Habitatge usat";26;262
2014;2;"Eixample";"Sant Antoni";718,01;"Habitatge nou protegit";0;262
2014;2;"Eixample";"Sant Antoni";718,01;"Habitatge nou lliure";0;262
2014;2;"Eixample";"Sant Antoni";718,01;"Habitatge usat";26;262
2014;2;"Eixample";"el Fort Pienc";706,16;"Habitatge nou lliure";9;257
2014;2;"Eixample";"el Fort Pienc";706,16;"Habitatge nou protegit";0;257
2014;2;"Eixample";"el Fort Pienc";706,16;"Habitatge usat";53;257
2014;2;"Eixample";"el Fort Pienc";10,06;"Habitatge nou lliure";9;257
2014;2;"Eixample";"el Fort Pienc";10,06;"Habitatge nou protegit";0;257
2014;2;"Eixample";"el Fort Pienc";10,06;"Habitatge usat";53;257
2014;2;"Eixample";"la Sagrada Família";663,23;"Habitatge usat";15;391
2014;2;"Eixample";"la Sagrada Família";663,23;"Habitatge nou lliure";2;391
2014;2;"Eixample";"la Sagrada Família";663,23;"Habitatge nou protegit";0;391
2014;2;"Eixample";"la Sagrada Família";10,59;"Habitatge usat";15;391
2014;2;"Eixample";"la Sagrada Família";10,59;"Habitatge nou lliure";2;391
2014;2;"Eixample";"la Sagrada Família";10,59;"Habitatge nou protegit";0;391
2014;2;"Eixample";"la Dreta de l'Eixample";948,96;"Habitatge nou lliure";7;372
2014;2;"Eixample";"la Dreta de l'Eixample";948,96;"Habitatge usat";111;372
2014;2;"Eixample";"la Dreta de l'Eixample";948,96;"Habitatge nou protegit";5;372
2014;2;"Eixample";"la Dreta de l'Eixample";10,63;"Habitatge nou lliure";7;372
2014;2;"Eixample";"la Dreta de l'Eixample";10,63;"Habitatge usat";111;372
2014;2;"Eixample";"la Dreta de l'Eixample";10,63;"Habitatge nou protegit";5;372
2014;2;"Eixample";"l'Antiga Esquerra de l'Eixample";10,98;"Habitatge nou protegit";0;370
2014;2;"Eixample";"l'Antiga Esquerra de l'Eixample";10,98;"Habitatge nou lliure";0;370
2014;2;"Eixample";"l'Antiga Esquerra de l'Eixample";10,98;"Habitatge usat";77;370
2014;2;"Eixample";"l'Antiga Esquerra de l'Eixample";821,81;"Habitatge nou protegit";0;370
2014;2;"Eixample";"l'Antiga Esquerra de l'Eixample";821,81;"Habitatge nou lliure";0;370
2014;2;"Eixample";"l'Antiga Esquerra de l'Eixample";821,81;"Habitatge usat";77;370
2014;2;"Eixample";"la Nova Esquerra de l'Eixample";708;"Habitatge nou protegit";0;419
2014;2;"Eixample";"la Nova Esquerra de l'Eixample";708;"Habitatge nou lliure";0;419
2014;2;"Eixample";"la Nova Esquerra de l'Eixample";708;"Habitatge usat";55;419
2014;2;"Eixample";"la Nova Esquerra de l'Eixample";10,63;"Habitatge nou protegit";0;419
2014;2;"Eixample";"la Nova Esquerra de l'Eixample";10,63;"Habitatge nou lliure";0;419
2014;2;"Eixample";"la Nova Esquerra de l'Eixample";10,63;"Habitatge usat";55;419
2014;2;"Sants-Montjuïc";"el Poble Sec";10,3;"Habitatge usat";83;278
2014;2;"Sants-Montjuïc";"el Poble Sec";10,3;"Habitatge nou lliure";0;278
2014;2;"Sants-Montjuïc";"el Poble Sec";10,3;"Habitatge nou protegit";0;278
2014;2;"Sants-Montjuïc";"el Poble Sec";578,65;"Habitatge usat";83;278
2014;2;"Sants-Montjuïc";"el Poble Sec";578,65;"Habitatge nou lliure";0;278
2014;2;"Sants-Montjuïc";"el Poble Sec";578,65;"Habitatge nou protegit";0;278
2014;2;"Sants-Montjuïc";"la Marina de Port";454,44;"Habitatge nou lliure";0;113
2014;2;"Sants-Montjuïc";"la Marina de Port";454,44;"Habitatge nou protegit";0;113
2014;2;"Sants-Montjuïc";"la Marina de Port";454,44;"Habitatge usat";20;113
2014;2;"Sants-Montjuïc";"la Marina de Port";7,27;"Habitatge nou lliure";0;113
2014;2;"Sants-Montjuïc";"la Marina de Port";7,27;"Habitatge nou protegit";0;113
2014;2;"Sants-Montjuïc";"la Marina de Port";7,27;"Habitatge usat";20;113
2014;2;"Sants-Montjuïc";"la Font de la Guatlla";10,55;"Habitatge nou protegit";0;52
2014;2;"Sants-Montjuïc";"la Font de la Guatlla";10,55;"Habitatge nou lliure";0;52
2014;2;"Sants-Montjuïc";"la Font de la Guatlla";10,55;"Habitatge usat";7;52
2014;2;"Sants-Montjuïc";"la Font de la Guatlla";624,88;"Habitatge nou protegit";0;52
2014;2;"Sants-Montjuïc";"la Font de la Guatlla";624,88;"Habitatge nou lliure";0;52
2014;2;"Sants-Montjuïc";"la Font de la Guatlla";624,88;"Habitatge usat";7;52
2014;2;"Sants-Montjuïc";"Hostafrancs";10,08;"Habitatge usat";17;125
2014;2;"Sants-Montjuïc";"Hostafrancs";10,08;"Habitatge nou lliure";0;125
2014;2;"Sants-Montjuïc";"Hostafrancs";10,08;"Habitatge nou protegit";0;125
2014;2;"Sants-Montjuïc";"Hostafrancs";584,91;"Habitatge usat";17;125
2014;2;"Sants-Montjuïc";"Hostafrancs";584,91;"Habitatge nou lliure";0;125
2014;2;"Sants-Montjuïc";"Hostafrancs";584,91;"Habitatge nou protegit";0;125
2014;2;"Sants-Montjuïc";"la Bordeta";9,6;"Habitatge usat";18;90
2014;2;"Sants-Montjuïc";"la Bordeta";9,6;"Habitatge nou lliure";4;90
2014;2;"Sants-Montjuïc";"la Bordeta";9,6;"Habitatge nou protegit";0;90
2014;2;"Sants-Montjuïc";"la Bordeta";616,4;"Habitatge usat";18;90
2014;2;"Sants-Montjuïc";"la Bordeta";616,4;"Habitatge nou lliure";4;90
2014;2;"Sants-Montjuïc";"la Bordeta";616,4;"Habitatge nou protegit";0;90
2014;2;"Sants-Montjuïc";"Sants - Badal";569,68;"Habitatge nou lliure";2;168
2014;2;"Sants-Montjuïc";"Sants - Badal";569,68;"Habitatge usat";13;168
2014;2;"Sants-Montjuïc";"Sants - Badal";569,68;"Habitatge nou protegit";0;168
2014;2;"Sants-Montjuïc";"Sants - Badal";10,1;"Habitatge nou lliure";2;168
2014;2;"Sants-Montjuïc";"Sants - Badal";10,1;"Habitatge usat";13;168
2014;2;"Sants-Montjuïc";"Sants - Badal";10,1;"Habitatge nou protegit";0;168
2014;2;"Sants-Montjuïc";"Sants";10,62;"Habitatge nou protegit";0;265
2014;2;"Sants-Montjuïc";"Sants";10,62;"Habitatge nou lliure";0;265
2014;2;"Sants-Montjuïc";"Sants";10,62;"Habitatge usat";53;265
2014;2;"Sants-Montjuïc";"Sants";618,8;"Habitatge nou protegit";0;265
2014;2;"Sants-Montjuïc";"Sants";618,8;"Habitatge nou lliure";0;265
2014;2;"Sants-Montjuïc";"Sants";618,8;"Habitatge usat";53;265
2014;2;"Les Corts";"les Corts";765,29;"Habitatge usat";96;253
2014;2;"Les Corts";"les Corts";765,29;"Habitatge nou lliure";4;253
2014;2;"Les Corts";"les Corts";765,29;"Habitatge nou protegit";0;253
2014;2;"Les Corts";"les Corts";11;"Habitatge usat";96;253
2014;2;"Les Corts";"les Corts";11;"Habitatge nou lliure";4;253
2014;2;"Les Corts";"les Corts";11;"Habitatge nou protegit";0;253
2014;2;"Les Corts";"la Maternitat i Sant Ramon";748,64;"Habitatge usat";26;106
2014;2;"Les Corts";"la Maternitat i Sant Ramon";748,64;"Habitatge nou lliure";0;106
2014;2;"Les Corts";"la Maternitat i Sant Ramon";748,64;"Habitatge nou protegit";0;106
2014;2;"Les Corts";"la Maternitat i Sant Ramon";10,44;"Habitatge usat";26;106
2014;2;"Les Corts";"la Maternitat i Sant Ramon";10,44;"Habitatge nou lliure";0;106
2014;2;"Les Corts";"la Maternitat i Sant Ramon";10,44;"Habitatge nou protegit";0;106
2014;2;"Les Corts";"Pedralbes";1459,12;"Habitatge nou protegit";0;50
2014;2;"Les Corts";"Pedralbes";1459,12;"Habitatge usat";21;50
2014;2;"Les Corts";"Pedralbes";1459,12;"Habitatge nou lliure";1;50
2014;2;"Les Corts";"Pedralbes";12,52;"Habitatge nou protegit";0;50
2014;2;"Les Corts";"Pedralbes";12,52;"Habitatge usat";21;50
2014;2;"Les Corts";"Pedralbes";12,52;"Habitatge nou lliure";1;50
2014;2;"Sarrià-Sant Gervasi";"Vallvidrera, el Tibidabo i les Planes";6,25;"Habitatge nou lliure";0;14
2014;2;"Sarrià-Sant Gervasi";"Vallvidrera, el Tibidabo i les Planes";6,25;"Habitatge nou protegit";0;14
